p,q,T
34655.23000000,0.00786200,1625680418486
34655.23000000,0.01443600,1625680419192
34655.23000000,0.01443700,1625680420189
34655.23000000,0.01443700,1625680421189
34655.23000000,0.01443700,1625680422189
34655.23000000,0.01443700,1625680423188
34655.23000000,0.01443700,1625680424187
34655.23000000,0.01443700,1625680425194
34655.23000000,0.01443700,1625680426191
34655.23000000,0.01443700,1625680427188
34655.23000000,0.01443600,1625680428196
34655.23000000,0.01443600,1625680429191
34655.23000000,0.01443700,1625680430187
34655.23000000,0.01443500,1625680431193
34655.23000000,0.01443500,1625680432187
34655.23000000,0.01443400,1625680433201
34655.23000000,0.01443400,1625680434188
34655.23000000,0.01443400,1625680435188
34655.23000000,0.01443300,1625680436192
34655.23000000,0.01443300,1625680437194
34653.17000000,0.01443300,1625680438191
34653.17000000,0.01443300,1625680439197
34650.68000000,0.01443300,1625680440192
34650.68000000,0.01443300,1625680441194
34651.29000000,0.01443300,1625680442192
34651.29000000,0.01443300,1625680443187
34644.92000000,0.01443300,1625680443317
34635.05000000,0.01443300,1625680444166
34650.79000000,0.01443300,1625680445188
34644.92000000,0.01443300,1625680445384
34635.71000000,0.00926300,1625680446175
34635.71000000,0.00517100,1625680446175
34635.71000000,0.00409200,1625680447166
34648.61000000,0.01443300,1625680448194
34649.97000000,0.01443300,1625680449195
34648.92000000,0.00881300,1625680450193
34648.92000000,0.00562000,1625680450193
34648.92000000,0.01443300,1625680451192
34648.55000000,0.01443300,1625680452193
34648.55000000,0.00601400,1625680453194
34648.14000000,0.00842200,1625680453194
34648.14000000,0.00467000,1625680453347
34635.03000000,0.01443700,1625680453347
34626.50000000,0.01443700,1625680454166
34643.76000000,0.01443500,1625680455196
34643.76000000,0.01282800,1625680456193
34640.00000000,0.01443500,1625680456484
34629.05000000,0.01443500,1625680457164
34630.00000000,0.01443500,1625680458167
34646.73000000,0.01443400,1625680459191
34646.18000000,0.00955800,1625680460191
34646.18000000,0.00487600,1625680460191
34648.03000000,0.01443400,1625680461195
34648.03000000,0.02306000,1625680461497
34642.34000000,0.01443400,1625680461497
34634.17000000,0.01443400,1625680462165
34634.17000000,0.03350600,1625680462655
34634.17000000,0.01443400,1625680463169
34634.07000000,0.01443400,1625680464166
34646.20000000,0.01443400,1625680465193
34647.06000000,0.01443300,1625680466193
34647.06000000,0.03122200,1625680466636
34647.06000000,0.01443300,1625680467191
34643.36000000,0.01443300,1625680467641
34635.00000000,0.00504200,1625680468165
34647.06000000,0.01443300,1625680469193
34647.06000000,0.01443300,1625680470195
34647.06000000,0.01443300,1625680471203
34647.06000000,0.00288600,1625680471586
34643.36000000,0.01443300,1625680471798
34632.85000000,0.01443400,1625680472185
34645.28000000,0.01403700,1625680473188
34644.88000000,0.00403700,1625680474193
34644.88000000,0.01039800,1625680474193
34644.88000000,0.01443500,1625680475194
34644.88000000,0.00986100,1625680476188
34640.00000000,0.01443500,1625680476699
34632.85000000,0.00288700,1625680476699
34631.76000000,0.01443500,1625680477166
34644.64000000,0.01443500,1625680478190
34640.00000000,0.01443500,1625680478817
34631.76000000,0.01443500,1625680479168
34631.70000000,0.01443500,1625680480165
34631.70000000,0.01335200,1625680481167
34631.70000000,0.01443500,1625680482170
34631.70000000,0.00378000,1625680483165
34631.70000000,0.01065500,1625680483165
34631.76000000,0.01443500,1625680484167
34631.76000000,0.00461000,1625680484796
34644.93000000,0.01443500,1625680485242
34645.70000000,0.01443500,1625680486194
34645.28000000,0.00533100,1625680487228
34645.28000000,0.00910400,1625680487228
34645.70000000,0.00262200,1625680488200
34645.70000000,0.01181300,1625680488200
34645.70000000,0.01251300,1625680489154
34640.00000000,0.01169600,1625680489154
34640.00000000,0.01443500,1625680489268
34631.46000000,0.01156600,1625680490168
34640.00000000,0.00286900,1625680490177
34631.46000000,0.01847100,1625680491014
34645.00000000,0.01443500,1625680491187
34644.98000000,0.00477100,1625680493025
34644.98000000,0.01443400,1625680493189
34644.98000000,0.02462900,1625680493992
34640.00000000,0.01443500,1625680494113
34631.76000000,0.01443500,1625680494167
34640.00000000,0.00298000,1625680495243
34644.98000000,0.01443500,1625680496190
34644.98000000,0.01443500,1625680497188
34644.98000000,0.01443500,1625680498212
34645.00000000,0.01443500,1625680499187
34640.00000000,0.01443500,1625680499429
34631.76000000,0.01443500,1625680500168
34630.01000000,0.01443400,1625680501167
34630.01000000,0.01443400,1625680502165
34630.01000000,0.00715800,1625680503167
34633.00000000,0.00727600,1625680503167
34633.00000000,0.01368300,1625680503577
34645.99000000,0.01443400,1625680504191
34645.99000000,0.01443400,1625680505207
34646.72000000,0.01150300,1625680506187
34646.72000000,0.00293100,1625680506187
34646.72000000,0.00844600,1625680506388
34646.72000000,0.01443400,1625680507188
34646.72000000,0.00469800,1625680507394
34642.12000000,0.01443400,1625680507394
34632.50000000,0.01443400,1625680508167
34632.50000000,0.01119700,1625680509176
34632.51000000,0.00323800,1625680509176
34630.67000000,0.01443500,1625680510183
34631.76000000,0.01443300,1625680511167
34631.76000000,0.01412000,1625680512179
34647.63000000,0.01443300,1625680513194
34647.63000000,0.01443300,1625680514192
34674.99000000,0.00721800,1625680514948
34674.99000000,0.00576800,1625680514995
34648.37000000,0.01443300,1625680515194
34648.36000000,0.00663500,1625680516195
34648.36000000,0.00779800,1625680516195
34648.36000000,0.01443300,1625680517193
34648.36000000,0.04367200,1625680517719
34648.36000000,0.01443300,1625680518189
34643.51000000,0.01443300,1625680518717
34636.60000000,0.01443300,1625680519168
34647.84000000,0.01443300,1625680520192
34647.84000000,0.01443300,1625680521188
34643.51000000,0.01443300,1625680521831
34636.56000000,0.01443300,1625680522168
34646.90000000,0.01443300,1625680523193
34647.66000000,0.01443300,1625680524198
34643.48000000,0.01443300,1625680524847
34636.56000000,0.00822000,1625680525169
34636.56000000,0.00621300,1625680525169
34635.64000000,0.00564300,1625680526169
34646.88000000,0.01443300,1625680527195
34646.88000000,0.01443300,1625680528191
34646.90000000,0.01443300,1625680529191
34646.89000000,0.01443300,1625680530193
34646.89000000,0.00200000,1625680530657
34646.74000000,0.00318600,1625680531192
34646.74000000,0.01124700,1625680531192
34646.73000000,0.01443300,1625680532190
34646.73000000,0.01288400,1625680533198
34646.73000000,0.00301300,1625680534194
34640.38000000,0.01443500,1625680534908
34634.07000000,0.01443500,1625680535178
34634.08000000,0.01443500,1625680536168
34634.27000000,0.01443500,1625680537167
34633.00000000,0.01443500,1625680538180
34633.00000000,0.05076200,1625680539060
34633.00000000,0.01443500,1625680539169
34633.00000000,0.00818500,1625680540118
34644.00000000,0.01443500,1625680541188
34644.64000000,0.01088200,1625680542199
34644.93000000,0.01443400,1625680543196
34644.93000000,0.03658600,1625680544121
34640.98000000,0.01443400,1625680544121
34635.01000000,0.01443400,1625680544170
34635.01000000,0.01443400,1625680545168
34635.09000000,0.01443400,1625680546171
34635.09000000,0.02769700,1625680546211
34640.98000000,0.01443400,1625680547176
34644.92000000,0.01443400,1625680548196
34640.94000000,0.01443400,1625680551239
34633.00000000,0.01443400,1625680552169
34644.87000000,0.01443400,1625680554191
34644.92000000,0.01443400,1625680555189
34644.92000000,0.01443400,1625680556195
34644.87000000,0.01223100,1625680557192
34644.87000000,0.00220300,1625680557192
34644.64000000,0.01056600,1625680558190
34644.64000000,0.00386800,1625680558190
34644.64000000,0.07407300,1625680558372
34640.90000000,0.00886300,1625680558372
34640.90000000,0.00557100,1625680558488
34634.34000000,0.01443400,1625680559178
34634.07000000,0.01443400,1625680560170
34634.49000000,0.01443400,1625680561172
34634.49000000,0.01443400,1625680562171
34634.49000000,0.01127400,1625680562482
34646.73000000,0.01443400,1625680563196
34646.73000000,0.01560600,1625680563543
34646.73000000,0.01443400,1625680564199
34646.73000000,0.01443400,1625680565195
34646.73000000,0.01562000,1625680565503
34642.33000000,0.00393400,1625680565503
34642.33000000,0.01050000,1625680565615
34635.53000000,0.01443400,1625680566182
34635.51000000,0.00697800,1625680567168
34642.33000000,0.00383400,1625680567502
34645.37000000,0.01443400,1625680569196
34642.33000000,0.00964500,1625680569803
34642.33000000,0.00478900,1625680569862
34635.18000000,0.01443400,1625680570168
34635.18000000,0.01814300,1625680570687
34645.27000000,0.01443400,1625680571193
34642.33000000,0.01443400,1625680571802
34635.00000000,0.01443400,1625680572171
34645.68000000,0.01443400,1625680573197
34645.68000000,0.01443400,1625680574193
34645.68000000,0.02779700,1625680574802
34645.68000000,0.01443400,1625680575197
34642.33000000,0.01443400,1625680575829
34635.01000000,0.01443400,1625680576175
34635.01000000,0.00209800,1625680576773
34646.04000000,0.01443400,1625680577195
34645.99000000,0.01443400,1625680578189
34645.99000000,0.01968300,1625680578863
34645.99000000,0.01443400,1625680579197
34645.99000000,0.00924500,1625680579897
34642.33000000,0.00960800,1625680579897
34642.33000000,0.00482600,1625680580012
34635.00000000,0.01443400,1625680580171
34635.00000000,0.03815700,1625680580897
34645.69000000,0.01443400,1625680581192
34645.69000000,0.01400100,1625680581962
34645.69000000,0.01443400,1625680582189
34645.69000000,0.01443400,1625680583196
34645.68000000,0.00888200,1625680584191
34645.68000000,0.00460300,1625680584191
34645.68000000,0.01443400,1625680585205
34646.79000000,0.01442900,1625680586180
34665.00000000,0.01442800,1625680587191
34664.90000000,0.01442800,1625680588195
34664.63000000,0.01186600,1625680589198
34655.00000000,0.00256200,1625680589208
34664.20000000,0.01442800,1625680590196
34664.20000000,0.02019200,1625680591107
34654.99000000,0.01442800,1625680591107
34649.14000000,0.01442800,1625680591171
34643.04000000,0.00226000,1625680592179
34654.58000000,0.01216900,1625680592181
34643.04000000,0.03559400,1625680593094
34660.79000000,0.01442800,1625680593198
34661.55000000,0.00625500,1625680594190
34661.55000000,0.00817300,1625680594190
34662.55000000,0.00743800,1625680595190
34660.79000000,0.00699000,1625680595190
34662.50000000,0.01442800,1625680596190
34662.50000000,0.01442800,1625680597191
34662.50000000,0.00608200,1625680598015
34660.79000000,0.04670600,1625680598015
34660.79000000,0.04706000,1625680598143
34660.79000000,0.01442800,1625680598196
34660.79000000,0.01442900,1625680599196
34660.79000000,0.01442900,1625680600193
34660.79000000,0.01442900,1625680601195
34660.79000000,0.01442900,1625680602193
34660.79000000,0.01442900,1625680603195
34660.79000000,0.01442900,1625680604192
34660.79000000,0.01258200,1625680604275
34660.79000000,0.01258200,1625680604333
34660.79000000,0.01906900,1625680605157
34660.79000000,0.01442900,1625680605197
34660.79000000,0.01906900,1625680605214
34660.79000000,0.01442900,1625680606203
34660.79000000,0.01442900,1625680607197
34660.79000000,0.01442900,1625680608193
34664.91000000,0.01442800,1625680609198
34664.91000000,0.01442800,1625680610196
34664.91000000,0.01442800,1625680611196
34666.10000000,0.01442800,1625680612207
34665.66000000,0.01442800,1625680613195
34665.46000000,0.01442800,1625680614194
34665.46000000,0.01442800,1625680615191
34660.79000000,0.04708900,1625680615420
34660.79000000,0.00380500,1625680615479
34660.79000000,0.01442800,1625680616201
34664.99000000,0.01442800,1625680617203
34664.99000000,0.00809900,1625680617371
34664.99000000,0.01442800,1625680618194
34664.99000000,0.02711500,1625680618314
34656.71000000,0.01442800,1625680618427
34647.94000000,0.01442800,1625680619173
34647.95000000,0.01442800,1625680620171
34650.00000000,0.01434300,1625680621173
34650.45000000,0.01442800,1625680622171
34650.45000000,0.01442800,1625680623185
34662.35000000,0.01442800,1625680624196
34661.73000000,0.01442800,1625680625208
34661.73000000,0.00769000,1625680625390
34661.73000000,0.01442800,1625680626192
34661.73000000,0.01442800,1625680627193
34661.73000000,0.00230200,1625680627395
34656.69000000,0.01442800,1625680627512
34649.29000000,0.01442800,1625680628173
34664.77000000,0.01442600,1625680629200
34664.77000000,0.01594100,1625680629458
34664.77000000,0.01442500,1625680630195
34672.33000000,0.01442400,1625680631195
34664.61000000,0.01442400,1625680631515
34653.94000000,0.01410200,1625680632185
34653.94000000,0.01655300,1625680632404
34670.52000000,0.01442400,1625680633196
34670.52000000,0.00383100,1625680633466
34670.52000000,0.01442400,1625680634199
34670.51000000,0.01241700,1625680635196
34670.51000000,0.00200700,1625680635196
34670.51000000,0.01930100,1625680635407
34664.56000000,0.00353900,1625680635407
34664.56000000,0.01088500,1625680635522
34653.96000000,0.01195500,1625680636176
34671.27000000,0.01442400,1625680637198
34672.32000000,0.00335700,1625680638196
34672.32000000,0.01106700,1625680638196
34672.32000000,0.00671400,1625680638412
34664.56000000,0.01442400,1625680638412
34654.99000000,0.01442400,1625680639174
34671.42000000,0.01442400,1625680640195
34671.00000000,0.01442400,1625680641200
34664.51000000,0.00436200,1625680641630
34664.51000000,0.01006200,1625680641687
34672.84000000,0.00634000,1625680643201
34672.84000000,0.00634000,1625680643201
34674.98000000,0.00683700,1625680644196
34674.98000000,0.00683700,1625680644196
34673.52000000,0.00493900,1625680645202
34673.52000000,0.00493900,1625680645202
34664.46000000,0.01442400,1625680645617
34642.41000000,0.01423000,1625680646207
34642.41000000,0.02845500,1625680646618
34661.17000000,0.01442900,1625680647201
34653.37000000,0.01442900,1625680647739
34640.98000000,0.01442900,1625680648175
34641.23000000,0.01442900,1625680649173
34643.31000000,0.01442900,1625680650175
34661.17000000,0.01442900,1625680651199
34653.37000000,0.00229900,1625680651771
34653.37000000,0.00270200,1625680651830
34649.81000000,0.00200000,1625680652276
34655.33000000,0.01443100,1625680653204
34649.81000000,0.01443100,1625680653783
34640.01000000,0.01443100,1625680654189
34640.01000000,0.01354500,1625680655186
34655.32000000,0.01443100,1625680658197
34655.17000000,0.01443100,1625680659198
34655.17000000,0.02719100,1625680659975
34655.17000000,0.01443100,1625680660197
34656.06000000,0.01443100,1625680661198
34649.71000000,0.01443100,1625680662228
34640.00000000,0.00411000,1625680663174
34655.32000000,0.01443100,1625680664201
34649.71000000,0.01443100,1625680665133
34649.67000000,0.00860400,1625680665194
34655.32000000,0.01443100,1625680666193
34649.67000000,0.01443100,1625680667143
34655.17000000,0.01443100,1625680668199
34649.67000000,0.01443100,1625680670216
34649.68000000,0.01443100,1625680671209
34655.79000000,0.01443100,1625680673197
34649.67000000,0.01443100,1625680673363
34640.79000000,0.01443100,1625680674188
34655.79000000,0.01443100,1625680675194
34655.79000000,0.01443100,1625680676198
34655.79000000,0.01229300,1625680676334
34655.79000000,0.01443100,1625680677203
34656.72000000,0.01443100,1625680678197
34649.81000000,0.01443100,1625680678471
34640.90000000,0.00628300,1625680679175
34640.90000000,0.00814800,1625680679175
34640.90000000,0.01443100,1625680680175
34656.72000000,0.01443100,1625680681202
34657.66000000,0.01443100,1625680682232
34656.05000000,0.01443100,1625680683203
34655.79000000,0.00866800,1625680684194
34655.79000000,0.00576300,1625680684194
34655.79000000,0.02347700,1625680684414
34649.81000000,0.01443100,1625680684414
